epochs,n_samples,losses/opt1/fit/coeff,losses/opt1/fit/value,losses/opt1/sparsity/coeff,losses/opt1/sparsity/value,losses/opt1/fit_all_on/coeff,losses/opt1/fit_all_on/value,losses/opt1/reconstruction/coeff,losses/opt1/reconstruction/value,losses/opt1/fit_all_half/coeff,losses/opt1/fit_all_half/value,losses/opt1/value,grads/opt1/grad_total_l1mean,grads/opt1/grad_total_l2sum,metrics/batch_index,metrics/batch_size,metrics/fit/mean_feature,metrics/fit/std_feature,metrics/fit/min_feature,metrics/fit/max_feature,metrics/fit/loss_fcons,metrics/fit/loss_add,metrics/fit/loss_rec,metrics/fit/loss_fcons_pre,metrics/fit/rec_fit_acc_loss_01_agg,"metrics/sparsity/sparsity_param_0_(5, 5)",metrics/fit_all_on/mean_feature,metrics/fit_all_on/std_feature,metrics/fit_all_on/min_feature,metrics/fit_all_on/max_feature,metrics/fit_all_on/loss_fcons,metrics/fit_all_on/loss_add,metrics/fit_all_on/loss_rec,metrics/fit_all_on/loss_fcons_pre,metrics/fit_all_on/rec_fit_acc_loss_01_agg,metrics/reconstruction/rec_acc_loss_01_agg,metrics/fit_all_half/mean_feature,metrics/fit_all_half/std_feature,metrics/fit_all_half/min_feature,metrics/fit_all_half/max_feature,metrics/fit_all_half/loss_fcons,metrics/fit_all_half/loss_add,metrics/fit_all_half/loss_rec,metrics/fit_all_half/loss_fcons_pre,metrics/fit_all_half/rec_fit_acc_loss_01_agg,metrics/episode_reward,metrics/fit_loss_smooth,metrics/graph_entropy_ma,metrics/graph_entropy_mf,metrics/max_element_ma,metrics/max_element_mf,metrics/nnz,metrics/non_sparse_fit_loss_smooth,metrics/threshold_action,metrics/threshold_annealer_threshold,metrics/threshold_features,metrics/|last_add_sparsity_gap,metrics/|last_mult_sparsity_gap,CausalModel,threshold_learner_feature,model,checkpoint_tune,checkpoint_size,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config/name,config/base_dir,config/db_name,config/sources,config/log_sys_usage,config/_gin__mode__grid_search,time_since_restore,timesteps_since_restore,iterations_since_restore,perf/cpu_util_percent,perf/ram_util_percent,trial_id,experiment_tag,metrics/context_stats_steps_sampled_laps,metrics/context_stats_pending_refs,threshold_learner_action,metrics/context_stats_collect_time_s,metrics/context_stats_steps_collected_now,metrics/context_stats_steps_collected_laps,metrics/context_stats_collect_iters,metrics/context_stats_steps_collected,metrics/context_stats_steps_sampled,metrics/context_stats_collected_sampled_ratio,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,config/_gin__mode__choice
5.0,1000.0,0.33,27.94202995300293,0.04,19.048490524291992,0.1,27.525970458984375,0.029,25.256942749023438,0.0033,28.343931198120117,13.561393737792969,0.08257017137707565,10.436809342063492,0.0,-1.0,[-0.04321232 -0.10286479 -0.11306535],[0.1865278  0.16646534 0.19789076],-0.6039139628410339,0.39103931188583374,0.08466028422117233,1.9587217569351196,27.94202995300293,0.13518811762332916,1.2542856931686401,19.048490524291992,[-0.04321232 -0.10286479 -0.11306535],[0.1865278  0.16646534 0.19789076],-0.6039139628410339,0.39103931188583374,0.07124435901641846,1.9577933549880981,27.525970458984375,0.12466035783290863,1.2593427896499634,1.2235142588615417,[-0.04321232 -0.10286479 -0.11306535],[0.1865278  0.16646534 0.19789076],-0.6039139628410339,0.39103931188583374,0.08262068778276443,1.9646070003509521,28.343931198120117,0.1363493949174881,1.273771345615387,6.230769157409668,30.167996970012393,"[0.02760937 0.01594762 0.01520341 0.00102118 0.00102118 0.02516047
 0.00102118 0.00102118 0.02932977 0.01640888]","[0.01280771 0.05415552 0.07515994 0.07568514 0.02199017 0.07662815
 0.06652868 0.07886332 0.00149767 0.00102118 0.01774854 0.01042387
 0.02364913 0.00102118 0.00102118]",1.0003341436386108,1.0003364086151123,13.0,29.93506091006417,0.9990722203265481,0.001,0.12320928342824275,0.23293605994822286,0.00772129684910026,,,,,,0.2100996971130371,,False,,,6,965ee9554f3147c0b5ac6db0d0f2f094,2021-02-27_04-07-04,1614395224,19.12623119354248,2130,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.12623119354248,0,6,,,ad2f0_00041,41__gin__mode__choice=no_relative,0.23,18.0,,6.198883056640625e-06,0.0,1.01115,0.0,101115.0,23000.0,4.396304347826087,,,,,no_relative
5.0,1000.0,0.33,47.42808532714844,0.04,19.015369415283203,0.1,49.54436111450195,0.029,41.06378173828125,0.0033,49.122886657714844,22.719276428222656,0.7036636151174678,61.759565834898225,0.0,-1.0,[-0.08523281 -0.04894897 -0.08396675],[0.28041995 0.24127567 0.30633488],-0.8542526364326477,0.6939947009086609,6.355499267578125,2.1171345710754395,47.42808532714844,4.639529228210449,1.327799916267395,19.015369415283203,[-0.08523281 -0.04894897 -0.08396675],[0.28041995 0.24127567 0.30633488],-0.8542526364326477,0.6939947009086609,7.174793720245361,2.1165738105773926,49.54436111450195,5.305067539215088,1.309999942779541,1.3343714475631714,[-0.08523281 -0.04894897 -0.08396675],[0.28041995 0.24127567 0.30633488],-0.8542526364326477,0.6939947009086609,6.237059116363525,2.1331381797790527,49.122886657714844,4.626171588897705,1.3258571028709412,5.911392688751221,60.123734280952554,"[0.00102118 0.02618734 0.02700962 0.02195607 0.02182847 0.0279448
 0.0287232  0.0245641  0.02498204 0.02125712]","[0.02018848 0.05498371 0.07364235 0.05442086 0.02060492 0.05431097
 0.05959424 0.07429296 0.02687769 0.02588402 0.00102118 0.01351659
 0.02837269 0.01340556 0.01057802]",1.000340223312378,1.0003407001495361,10.0,74.87289871237594,0.9985964597074771,0.001,0.11868293730035201,-14.749164431423388,-0.24531351233943538,,,,,,0.26303887367248535,,False,,,6,dc38ac94ea81468f83d301fdd22df6df,2021-02-27_04-07-28,1614395248,20.42906355857849,3669,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,20.42906355857849,0,6,,,ad2f0_00042,42__gin__mode__choice=single_model_rec,0.23,18.0,,4.5299530029296875e-06,0.0,1.0206,0.0,102060.0,23000.0,4.437391304347826,,,,,single_model_rec
5.0,1000.0,0.33,31.90862274169922,0.04,22.979747772216797,0.1,32.71675491333008,0.029,26.38694953918457,0.0033,33.8450927734375,15.597620964050293,0.41081962155194246,32.55856297872821,0.0,-1.0,[ 0.14525266 -0.07307003 -0.05658697],[0.14547828 0.24833862 0.28978452],-0.7983797192573547,0.503129243850708,3.5329153537750244,2.0071120262145996,31.90862274169922,2.760160207748413,1.2134571075439453,22.979747772216797,[ 0.14525266 -0.07307003 -0.05658697],[0.14547828 0.24833862 0.28978452],-0.7983797192573547,0.503129243850708,3.88706374168396,2.0068273544311523,32.71675491333008,2.8856582641601562,1.2066285610198975,1.2874000072479248,[ 0.14525266 -0.07307003 -0.05658697],[0.14547828 0.24833862 0.28978452],-0.7983797192573547,0.503129243850708,3.5578207969665527,2.026233673095703,33.8450927734375,2.788166046142578,1.2382856011390686,6.146667003631592,47.208002211660514,"[0.01172182 0.00102118 0.02993995 0.01580361 0.02483193 0.02526283
 0.03141719 0.0264922  0.00438374 0.00347824]","[0.00102118 0.06473941 0.00102118 0.07127602 0.00102118 0.01796076
 0.02776973 0.02562055 0.00102118 0.01474449 0.00102118 0.02513495
 0.01531223 0.00361618 0.02272667]",1.0000499486923218,1.000502586364746,18.0,46.66223889244633,0.9970002729834365,0.001,0.11568779795406052,0.5457633192141813,0.011560822183646149,,,,,,0.24717307090759277,,False,,,6,8cf9affca7154e958992e2279edb1115,2021-02-27_04-07-52,1614395272,19.146128177642822,4670,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.146128177642822,0,6,,,ad2f0_00043,43__gin__mode__choice=two_features,0.23,16.0,,3.814697265625e-06,0.0,1.01115,0.0,101115.0,23000.0,4.396304347826087,,,,,two_features
5.0,1000.0,0.33,34.20273208618164,0.04,24.927963256835938,0.1,34.19538497924805,0.029,24.926918029785156,0.0033,35.16210174560547,16.542476654052734,0.42012195320647405,35.147943541600604,0.0,-1.0,[ 0.06937851  0.04434278 -0.14602113],[0.22853354 0.26814368 0.27021095],-0.8545141220092773,0.8644251227378845,3.515575647354126,1.960852861404419,34.20273208618164,3.5168511867523193,1.2301713228225708,24.927963256835938,[ 0.06937851  0.04434278 -0.14602113],[0.22853354 0.26814368 0.27021095],-0.8545141220092773,0.8644251227378845,3.517099380493164,1.9610347747802734,34.19538497924805,3.519320011138916,1.222171425819397,1.193399965763092,[ 0.06937851  0.04434278 -0.14602113],[0.22853354 0.26814368 0.27021095],-0.8545141220092773,0.8644251227378845,3.5253069400787354,1.9852501153945923,35.16210174560547,3.460350751876831,1.2884570956230164,5.882352828979492,49.87347360096775,"[0.01718984 0.02760028 0.02537701 0.02317908 0.02741107 0.0174466
 0.02989847 0.02226592 0.02395963 0.02110116]","[0.03057533 0.02544248 0.00187372 0.01600392 0.00102118 0.02218089
 0.02264132 0.03212339 0.0304352  0.00102118 0.02046042 0.00102118
 0.03027552 0.02783525 0.02469194]",0.9975476264953613,1.0003259181976318,9.0,49.86811663967422,0.9964497363935401,0.001,0.9987730438622157,0.005356961293529139,0.00010741103249373815,,,,,,0.23996543884277344,,False,,,6,3492bafc723a4c0b83ffcebaabbd4207,2021-02-27_04-08-15,1614395295,19.63861107826233,4943,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.63861107826233,0,6,,,ad2f0_00044,44__gin__mode__choice=no_model_id_init,0.23,18.0,,5.4836273193359375e-06,0.0,1.01115,0.0,101115.0,23000.0,4.396304347826087,,,,,no_model_id_init
5.0,1000.0,0.33,32.91754150390625,0.04,5.210529327392578,0.1,36.33359146118164,0.029,28.216676712036133,0.0033,34.49308395385742,15.636679649353027,0.38219567523679115,25.26397836462086,0.0,-1.0,[-0.09768625  0.13236973  0.10422862],[0.2037931  0.26288065 0.28678027],-0.6180232763290405,0.8301861882209778,3.3880252838134766,2.095383405685425,32.91754150390625,3.390641927719116,1.2474571466445923,5.210529327392578,[-0.09768625  0.13236973  0.10422862],[0.2037931  0.26288065 0.28678027],-0.6180232763290405,0.8301861882209778,5.720066070556641,1.998618483543396,36.33359146118164,4.705737113952637,1.2133999466896057,1.3344570994377136,[-0.09768625  0.13236973  0.10422862],[0.2037931  0.26288065 0.28678027],-0.6180232763290405,0.8301861882209778,3.551391124725342,2.0901694297790527,34.49308395385742,3.528348207473755,1.2710856795310974,6.095890522003174,46.6149012312303,"[0.06068846 0.05387814 0.07508287 0.06673542 0.05980814 0.05288398
 0.01991372 0.0543486  0.05885831 0.02578747]","[0.00636742 0.05705659 0.05598235 0.05502108 0.01186515 0.06874041
 0.07690436 0.06462782 0.00804077 0.06116332 0.05327372 0.0536571
 0.05287649 0.07092364 0.05608123]",0.9970874786376953,0.9992191791534424,5.0,59.41758226930805,0.11949061565284962,0.001,0.1214213489298977,-12.80268103807775,-0.27464782075952177,,,,,,0.2343592643737793,,False,,,6,d94730cbdad0477986b36918b422fa5f,2021-02-27_04-08-39,1614395319,19.97780728340149,4887,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.97780728340149,0,6,,,ad2f0_00045,45__gin__mode__choice=ten_features,0.23,17.0,,5.245208740234375e-06,0.0,1.03005,0.0,103005.0,23000.0,4.478478260869565,,,,,ten_features
5.0,1000.0,0.33,34.54689407348633,0.04,5.208191394805908,0.1,35.93822479248047,0.029,25.204051971435547,0.0033,35.404563903808594,16.050378799438477,0.37111779924779165,24.18092989163803,0.0,-1.0,[ 0.02427773 -0.16827063  0.01976559],[0.14810012 0.2410647  0.2645777 ],-0.8103621602058411,0.49531829357147217,2.6761553287506104,2.193053960800171,34.54689407348633,2.6558074951171875,1.3161713480949402,5.208191394805908,[ 0.02427773 -0.16827063  0.01976559],[0.14810012 0.2410647  0.2645777 ],-0.8103621602058411,0.49531829357147217,3.3187575340270996,2.1236557960510254,35.93822479248047,2.9452905654907227,1.3046571612358093,1.1905999183654785,[ 0.02427773 -0.16827063  0.01976559],[0.14810012 0.2410647  0.2645777 ],-0.8103621602058411,0.49531829357147217,2.7388370037078857,2.1938064098358154,35.404563903808594,2.7423534393310547,1.3071998953819275,5.962500095367432,43.127771219969155,"[0.06881464 0.05189684 0.05540079 0.05318036 0.05529915 0.07559035
 0.02514357 0.07001862 0.05849924 0.02927206]","[0.01548561 0.05736245 0.05421149 0.06400971 0.00102118 0.05255868
 0.06095493 0.07582904 0.03057596 0.0558124  0.06702296 0.06172703
 0.0691976  0.05990522 0.06069719]",0.9961686730384827,1.0003392696380615,5.0,53.58731391343323,0.11995159641953869,0.001,0.12017129230432837,-10.459542693464073,-0.2425245357594798,,,,,,0.21743249893188477,,False,,,6,bbbd26123d2c4270b29fcbc527089e13,2021-02-27_04-09-03,1614395343,20.381680250167847,6437,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,20.381680250167847,0,6,15.6,13.9,ad2f0_00046,46__gin__mode__choice=ten_features,0.23,17.0,,7.3909759521484375e-06,0.0,1.03005,0.0,103005.0,23000.0,4.478478260869565,0.83,0.12160170324271209,1.0,0.39624959056665576,ten_features
5.0,1000.0,0.33,33.083553314208984,0.04,24.952823638916016,0.1,33.077152252197266,0.029,23.16132926940918,0.0033,33.596588134765625,16.005949020385742,0.2924306507780345,25.870794841457723,0.0,-1.0,[ 0.12922926 -0.00920295 -0.07070186],[0.30770838 0.3227467  0.25849926],-0.7495927810668945,0.9485750794410706,3.2542881965637207,1.9537098407745361,33.083553314208984,2.838259220123291,1.257428526878357,24.952823638916016,[ 0.12922926 -0.00920295 -0.07070186],[0.30770838 0.3227467  0.25849926],-0.7495927810668945,0.9485750794410706,3.255506992340088,1.952836513519287,33.077152252197266,2.838352680206299,1.2483142614364624,1.2053142189979553,[ 0.12922926 -0.00920295 -0.07070186],[0.30770838 0.3227467  0.25849926],-0.7495927810668945,0.9485750794410706,3.2051045894622803,1.9581718444824219,33.596588134765625,2.8611812591552734,1.270942747592926,5.75,48.79721046830235,"[0.0278012  0.02336909 0.02560437 0.01584218 0.01129189 0.00102118
 0.02983845 0.01829426 0.01396836 0.00102118]","[0.01509186 0.00504861 0.00102118 0.00102118 0.03000726 0.01401566
 0.02021866 0.00102118 0.01769657 0.0145828  0.00901281 0.01965807
 0.00102118 0.01156701 0.0138065 ]",1.0003360509872437,1.0003376007080078,11.0,48.79248955641303,0.997921902396249,0.001,0.9986447802929778,0.00472091188932211,9.674552795161756e-05,,,,,,0.2169959545135498,,False,,,6,9c7cebf4c99c4b339a685e3976a47fcc,2021-02-27_04-09-26,1614395366,19.330805778503418,7736,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.330805778503418,0,6,,,ad2f0_00047,47__gin__mode__choice=no_model_id_init,0.23,16.0,,3.0040740966796875e-05,0.0,1.0206,0.0,102060.0,23000.0,4.437391304347826,,,,,no_model_id_init
5.0,1000.0,0.33,34.68125915527344,0.04,19.034393310546875,0.1,35.538753509521484,0.029,27.715713500976562,0.0033,35.89718246459961,16.682283401489258,0.24149964433685267,21.56609451768737,0.0,-1.0,[ 0.1352228  -0.185766   -0.28262666],[0.8741671  0.48382297 0.54923964],-2.2485692501068115,1.099999189376831,3.748856782913208,2.0615406036376953,34.68125915527344,3.795910358428955,1.235771358013153,19.034393310546875,[ 0.1352228  -0.185766   -0.28262666],[0.8741671  0.48382297 0.54923964],-2.2485692501068115,1.099999189376831,4.064990043640137,2.0614452362060547,35.538753509521484,4.057234287261963,1.225428581237793,1.2460856437683105,[ 0.1352228  -0.185766   -0.28262666],[0.8741671  0.48382297 0.54923964],-2.2485692501068115,1.099999189376831,3.7169318199157715,2.074193000793457,35.89718246459961,3.7560789585113525,1.2414571046829224,5.776315689086914,48.55958445933941,"[0.01366936 0.01120741 0.00403973 0.00102118 0.00102118 0.01913108
 0.00934003 0.00102118 0.00182684 0.01606127]","[0.03109549 0.05533934 0.06670782 0.06792136 0.01263337 0.07601672
 0.05416636 0.05471522 0.02349155 0.03007039 0.01926389 0.03260842
 0.00102118 0.0214824  0.00102118]",1.0007200241088867,1.0003587007522583,14.0,51.094143066817104,0.9991617701548619,0.001,0.12033221840841654,-2.534558607477692,-0.05219481665045886,,,,,,0.23706388473510742,,False,,,6,b27628891ce24519bd6c1626b18f57c8,2021-02-27_04-09-49,1614395389,19.42097759246826,8027,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.42097759246826,0,6,,,ad2f0_00048,48__gin__mode__choice=single_model_dec,0.23,17.0,,3.814697265625e-06,0.0,1.0206,0.0,102060.0,23000.0,4.437391304347826,,,,,single_model_dec
5.0,1000.0,0.33,31.906848907470703,0.04,19.022926330566406,0.1,33.92915725708008,0.029,24.27312660217285,0.0033,32.9195556640625,15.495648384094238,0.5138471264568768,35.40184567279147,0.0,-1.0,[ 0.00759056 -0.04832936  0.12345085],[0.29048485 0.25086215 0.22230639],-0.7301918268203735,0.785355269908905,3.859086751937866,2.1075403690338135,31.906848907470703,2.619288206100464,1.2101428508758545,19.022926330566406,[ 0.00759056 -0.04832936  0.12345085],[0.29048485 0.25086215 0.22230639],-0.7301918268203735,0.785355269908905,4.804086208343506,2.107294797897339,33.92915725708008,3.0153112411499023,1.2044571042060852,1.2241142392158508,[ 0.00759056 -0.04832936  0.12345085],[0.29048485 0.25086215 0.22230639],-0.7301918268203735,0.785355269908905,3.8740506172180176,2.113851547241211,32.9195556640625,2.61639666557312,1.2286285161972046,6.0,46.96704887559373,"[0.01777132 0.00102118 0.02595087 0.00767896 0.01090852 0.02656658
 0.01189162 0.02628456 0.03070389 0.02603347]","[0.00102118 0.06416553 0.05226545 0.06934874 0.03129909 0.06096599
 0.05392287 0.07089215 0.0193339  0.00102118 0.01821038 0.03056993
 0.01161326 0.02732287 0.01278954]",1.000089406967163,1.0003678798675537,14.0,49.37257555189189,0.9967365093484508,0.001,0.11526487166659134,-2.405526676298159,-0.05121732648499835,,,,,,0.16348028182983398,,False,,,6,6dfc43cd6bf14f21b51ffd09790f1b20,2021-02-27_03-06-40,1614395200,29.585290908813477,4595,a308817dce09,172.28.0.2,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/root/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_03_06_09__bd48fffa-78a8-11eb-b96b-0242ac1c0002,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,no_rotation,29.585290908813477,0,6,34.8,18.3,bd4c1_00000,0__gin__mode__grid_search=no_rotation,0.23,17.0,,2.384185791015625e-06,0.0,1.03005,0.0,103005.0,23000.0,4.478478260869565,,,,,
5.0,1000.0,0.33,25.874916076660156,0.04,19.02853012084961,0.1,25.68490982055664,0.029,27.952219009399414,0.0033,26.34788703918457,12.765917778015137,0.09417313759030517,14.796599921506855,0.0,-1.0,[-0.07637765  0.00162677 -0.00246112],[0.16464944 0.20500767 0.2055816 ],-0.5215581655502319,0.507331371307373,0.12103168666362762,1.9393233060836792,25.874916076660156,0.19848255813121796,1.1953428387641907,19.02853012084961,[-0.07637765  0.00162677 -0.00246112],[0.16464944 0.20500767 0.2055816 ],-0.5215581655502319,0.507331371307373,0.14898352324962616,1.9387497901916504,25.68490982055664,0.20985151827335358,1.2117427587509155,1.2970285415649414,[-0.07637765  0.00162677 -0.00246112],[0.16464944 0.20500767 0.2055816 ],-0.5215581655502319,0.507331371307373,0.11781229078769684,1.9464536905288696,26.34788703918457,0.19608186185359955,1.219742774963379,6.015151500701904,28.705290326825335,"[0.02543223 0.00102118 0.02597523 0.00102118 0.02291239 0.00102118
 0.02194004 0.00905347 0.03158343 0.02455577]","[0.01524666 0.07277674 0.05405961 0.05572768 0.01228792 0.05531153
 0.0607511  0.05779158 0.00680345 0.00102118 0.00102118 0.00346656
 0.02069883 0.01536019 0.00304097]",1.0004633665084839,1.0003342628479004,13.0,28.635643585050907,0.9977838858026149,0.001,0.11726022565122332,0.06964674177442731,0.0024262685024767664,,,,,,0.14084172248840332,,False,,,6,975e87aeef144a9b9dddcb0ba18efeb1,2021-02-27_03-07-10,1614395230,27.451632976531982,4969,a308817dce09,172.28.0.2,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/root/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_03_06_09__bd48fffa-78a8-11eb-b96b-0242ac1c0002,causal_sparse,"['/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/root/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,no_relative,27.451632976531982,0,6,,,bd4c1_00001,1__gin__mode__grid_search=no_relative,,,,,,,,,,,,,,,
